Date,Time (GMT),Verified (ft)
8/20/1971,10:00,-0.71
8/20/1971,11:00,0.19
8/20/1971,12:00,0.79
8/20/1971,13:00,1.09
8/20/1971,14:00,0.89
8/20/1971,15:00,0.19
8/20/1971,16:00,-0.71
8/20/1971,17:00,-1.81
8/20/1971,18:00,-2.61
8/20/1971,19:00,-2.81
8/20/1971,20:00,-2.41
8/20/1971,21:00,-1.51
8/20/1971,22:00,-0.51
8/20/1971,23:00,0.49
8/21/1971,0:00,1.39
8/21/1971,1:00,1.79
8/21/1971,2:00,1.79
8/21/1971,3:00,1.19
8/21/1971,4:00,0.29
8/21/1971,5:00,-0.91
8/21/1971,6:00,-2.01
8/21/1971,7:00,-2.61
8/21/1971,8:00,-2.61
8/21/1971,9:00,-2.21
8/21/1971,10:00,-1.51
8/21/1971,11:00,-0.51
8/21/1971,12:00,0.49
8/21/1971,13:00,0.99
8/21/1971,14:00,1.19
8/21/1971,15:00,0.89
8/21/1971,16:00,0.09
8/21/1971,17:00,-1.01
8/21/1971,18:00,-2.01
8/21/1971,19:00,-2.51
8/21/1971,20:00,-2.51
8/21/1971,21:00,-1.91
8/21/1971,22:00,-1.21
8/21/1971,23:00,-0.21
8/22/1971,0:00,0.89
8/22/1971,1:00,1.59
8/22/1971,2:00,1.79
8/22/1971,3:00,1.49
8/22/1971,4:00,0.79
8/22/1971,5:00,-0.31
8/22/1971,6:00,-1.41
8/22/1971,7:00,-2.31
8/22/1971,8:00,-2.61
8/22/1971,9:00,-2.31
8/22/1971,10:00,-1.81
8/22/1971,11:00,-0.81
8/22/1971,12:00,0.19
8/22/1971,13:00,1.09
8/22/1971,14:00,1.49
8/22/1971,15:00,1.39
8/22/1971,16:00,0.89
8/22/1971,17:00,-0.11
8/22/1971,18:00,-1.21
8/22/1971,19:00,-2.01
8/22/1971,20:00,-2.41
8/22/1971,21:00,-2.11
8/22/1971,22:00,-1.51
8/22/1971,23:00,-0.51
8/23/1971,0:00,0.59
8/23/1971,1:00,1.49
8/23/1971,2:00,2.09
8/23/1971,3:00,2.09
8/23/1971,4:00,1.39
8/23/1971,5:00,0.59
8/23/1971,6:00,-0.61
8/23/1971,7:00,-1.61
8/23/1971,8:00,-2.11
8/23/1971,9:00,-2.21
8/23/1971,10:00,-1.81
8/23/1971,11:00,-1.01
8/23/1971,12:00,-0.01
8/23/1971,13:00,0.79
8/23/1971,14:00,1.39
8/23/1971,15:00,1.49
8/23/1971,16:00,1.19
8/23/1971,17:00,0.39
8/23/1971,18:00,-0.61
8/23/1971,19:00,-1.51
8/23/1971,20:00,-2.21
8/23/1971,21:00,-2.31
8/23/1971,22:00,-1.91
8/23/1971,23:00,-1.31
8/24/1971,0:00,-0.41
8/24/1971,1:00,0.49
8/24/1971,2:00,1.19
8/24/1971,3:00,1.49
8/24/1971,4:00,1.49
8/24/1971,5:00,0.79
8/24/1971,6:00,0.09
8/24/1971,7:00,-0.91
8/24/1971,8:00,-1.71
8/24/1971,9:00,-2.11
8/24/1971,10:00,-2.01
8/24/1971,11:00,-1.41
8/24/1971,12:00,-0.51
8/24/1971,13:00,0.39
8/24/1971,14:00,1.19
8/24/1971,15:00,1.59
8/24/1971,16:00,1.49
8/24/1971,17:00,0.99
8/24/1971,18:00,0.09
8/24/1971,19:00,-1.01
8/24/1971,20:00,-1.91
8/24/1971,21:00,-2.51
8/24/1971,22:00,-2.51
8/24/1971,23:00,-2.11
8/25/1971,0:00,-1.41
8/25/1971,1:00,-0.51
8/25/1971,2:00,0.29
8/25/1971,3:00,0.79
8/25/1971,4:00,0.99
8/25/1971,5:00,0.59
8/25/1971,6:00,-0.11
8/25/1971,7:00,-1.01
8/25/1971,8:00,-1.91
8/25/1971,9:00,-2.51
8/25/1971,10:00,-2.61
8/25/1971,11:00,-2.41
8/25/1971,12:00,-1.61
8/25/1971,13:00,-0.71
8/25/1971,14:00,0.09
8/25/1971,15:00,0.79
8/25/1971,16:00,1.09
8/25/1971,17:00,0.89
8/25/1971,18:00,0.19
8/25/1971,19:00,-0.61
8/25/1971,20:00,-1.51
8/25/1971,21:00,-2.21
8/25/1971,22:00,-2.41
