Date,Time (GMT),Verified (ft)
10/17/2020,20:36,-2.11
10/17/2020,20:42,-2.08
10/17/2020,20:48,-1.93
10/17/2020,20:54,-1.88
10/17/2020,21:00,-1.8
10/17/2020,21:06,-1.74
10/17/2020,21:12,-1.66
10/17/2020,21:18,-1.53
10/17/2020,21:24,-1.46
10/17/2020,21:30,-1.39
10/17/2020,21:36,-1.32
10/17/2020,21:42,-1.23
10/17/2020,21:48,-1.12
10/17/2020,21:54,-0.98
10/17/2020,22:00,-0.9
10/17/2020,22:06,-0.78
10/17/2020,22:12,-0.67
10/17/2020,22:18,-0.52
10/17/2020,22:24,-0.4
10/17/2020,22:30,-0.32
10/17/2020,22:36,-0.18
10/17/2020,22:42,-0.08
10/17/2020,22:48,-0.01
10/17/2020,22:54,0.09
10/17/2020,23:00,0.26
10/17/2020,23:06,0.37
10/17/2020,23:12,0.51
10/17/2020,23:18,0.65
10/17/2020,23:24,0.81
10/17/2020,23:30,0.97
10/17/2020,23:36,1.11
10/17/2020,23:42,1.22
10/17/2020,23:48,1.34
10/17/2020,23:54,1.51
10/18/2020,0:00,1.62
10/18/2020,0:06,1.72
10/18/2020,0:12,1.79
10/18/2020,0:18,1.87
10/18/2020,0:24,1.93
10/18/2020,0:30,2.01
10/18/2020,0:36,2.05
10/18/2020,0:42,2.12
10/18/2020,0:48,2.19
10/18/2020,0:54,2.23
10/18/2020,1:00,2.28
10/18/2020,1:06,2.33
10/18/2020,1:12,2.38
10/18/2020,1:18,2.42
10/18/2020,1:24,2.45
10/18/2020,1:30,2.44
10/18/2020,1:36,2.51
10/18/2020,1:42,2.49
10/18/2020,1:48,2.45
10/18/2020,1:54,2.48
10/18/2020,2:00,2.48
10/18/2020,2:06,2.47
10/18/2020,2:12,2.44
10/18/2020,2:18,2.43
10/18/2020,2:24,2.42
10/18/2020,2:30,2.37
10/18/2020,2:36,2.34
10/18/2020,2:42,2.24
10/18/2020,2:48,2.23
10/18/2020,2:54,2.14
10/18/2020,3:00,2.09
10/18/2020,3:06,2.06
10/18/2020,3:12,2.01
10/18/2020,3:18,1.93
10/18/2020,3:24,1.84
10/18/2020,3:30,1.73
10/18/2020,3:36,1.65
10/18/2020,3:42,1.51
10/18/2020,3:48,1.38
10/18/2020,3:54,1.25
10/18/2020,4:00,1.19
10/18/2020,4:06,1.06
10/18/2020,4:12,0.95
10/18/2020,4:18,0.88
10/18/2020,4:24,0.8
10/18/2020,4:30,0.63
10/18/2020,4:36,0.51
10/18/2020,4:42,0.4
