Date,Time (GMT),Verified (ft)
9/12/1961,10:00,-2.71
9/12/1961,11:00,-1.91
9/12/1961,12:00,-0.91
9/12/1961,13:00,0.19
9/12/1961,14:00,0.79
9/12/1961,15:00,0.89
9/12/1961,16:00,0.59
9/12/1961,17:00,-0.11
9/12/1961,18:00,-1.21
9/12/1961,19:00,-2.31
9/12/1961,20:00,-3.11
9/12/1961,21:00,-3.21
9/12/1961,22:00,-2.71
9/12/1961,23:00,-2.01
9/13/1961,0:00,-0.91
9/13/1961,1:00,-0.01
9/13/1961,2:00,0.69
9/13/1961,3:00,0.99
9/13/1961,4:00,0.69
9/13/1961,5:00,0.09
9/13/1961,6:00,-1.01
9/13/1961,7:00,-2.11
9/13/1961,8:00,-3.01
9/13/1961,9:00,-3.21
9/13/1961,10:00,-3.01
9/13/1961,11:00,-2.41
9/13/1961,12:00,-1.41
9/13/1961,13:00,-0.31
9/13/1961,14:00,0.59
9/13/1961,15:00,1.09
9/13/1961,16:00,1.09
9/13/1961,17:00,0.59
9/13/1961,18:00,-0.31
9/13/1961,19:00,-1.51
9/13/1961,20:00,-2.51
9/13/1961,21:00,-3.01
9/13/1961,22:00,-2.91
9/13/1961,23:00,-2.41
9/14/1961,0:00,-1.51
9/14/1961,1:00,-0.51
9/14/1961,2:00,0.49
9/14/1961,3:00,1.09
9/14/1961,4:00,1.09
9/14/1961,5:00,0.79
9/14/1961,6:00,-0.01
9/14/1961,7:00,-1.11
9/14/1961,8:00,-2.11
9/14/1961,9:00,-2.61
9/14/1961,10:00,-2.71
9/14/1961,11:00,-2.31
9/14/1961,12:00,-1.61
9/14/1961,13:00,-0.61
9/14/1961,14:00,0.49
9/14/1961,15:00,1.19
9/14/1961,16:00,1.49
9/14/1961,17:00,1.29
9/14/1961,18:00,0.59
9/14/1961,19:00,-0.41
9/14/1961,20:00,-1.41
9/14/1961,21:00,-2.31
9/14/1961,22:00,-2.41
9/14/1961,23:00,-2.21
9/15/1961,0:00,-1.61
9/15/1961,1:00,-0.41
9/15/1961,2:00,0.39
9/15/1961,3:00,0.59
9/15/1961,4:00,0.99
9/15/1961,5:00,0.69
9/15/1961,6:00,-0.01
9/15/1961,7:00,-1.01
9/15/1961,8:00,-1.91
9/15/1961,9:00,-2.51
9/15/1961,10:00,-3.01
9/15/1961,11:00,-3.01
9/15/1961,12:00,-2.41
9/15/1961,13:00,-2.01
9/15/1961,14:00,-1.11
9/15/1961,15:00,-0.21
9/15/1961,16:00,0.49
9/15/1961,17:00,0.79
9/15/1961,18:00,0.69
9/15/1961,19:00,0.49
9/15/1961,20:00,-0.31
9/15/1961,21:00,-1.31
9/15/1961,22:00,-2.01
9/15/1961,23:00,-2.21
9/16/1961,0:00,-2.21
9/16/1961,1:00,-1.71
9/16/1961,2:00,-1.11
9/16/1961,3:00,-0.21
9/16/1961,4:00,0.49
9/16/1961,5:00,0.69
9/16/1961,6:00,0.39
9/16/1961,7:00,-0.21
9/16/1961,8:00,-1.01
9/16/1961,9:00,-1.81
9/16/1961,10:00,-2.31
9/16/1961,11:00,-2.61
9/16/1961,12:00,-2.31
9/16/1961,13:00,-1.71
9/16/1961,14:00,-0.71
9/16/1961,15:00,0.19
9/16/1961,16:00,0.99
9/16/1961,17:00,1.59
9/16/1961,18:00,1.79
9/16/1961,19:00,1.39
9/16/1961,20:00,0.59
9/16/1961,21:00,-0.41
9/16/1961,22:00,-1.41
9/16/1961,23:00,-2.21
9/17/1961,0:00,-2.41
9/17/1961,1:00,-2.21
9/17/1961,2:00,-1.61
9/17/1961,3:00,-0.81
9/17/1961,4:00,-0.01
9/17/1961,5:00,0.69
9/17/1961,6:00,0.89
9/17/1961,7:00,0.79
9/17/1961,8:00,0.29
9/17/1961,9:00,-0.51
9/17/1961,10:00,-1.31
9/17/1961,11:00,-1.91
9/17/1961,12:00,-2.11
9/17/1961,13:00,-1.71
9/17/1961,14:00,-1.11
9/17/1961,15:00,-0.21
9/17/1961,16:00,0.69
9/17/1961,17:00,1.49
9/17/1961,18:00,1.99
9/17/1961,19:00,2.09
9/17/1961,20:00,1.79
9/17/1961,21:00,1.19
9/17/1961,22:00,0.29
9/17/1961,23:00,-0.41
9/18/1961,0:00,-1.11
9/18/1961,1:00,-1.31
9/18/1961,2:00,-1.11
9/18/1961,3:00,-0.51
9/18/1961,4:00,0.19
9/18/1961,5:00,0.99
9/18/1961,6:00,1.59
9/18/1961,7:00,1.79
9/18/1961,8:00,1.69
9/18/1961,9:00,1.29
9/18/1961,10:00,0.49
9/18/1961,11:00,-0.41
9/18/1961,12:00,-1.11
9/18/1961,13:00,-1.41
9/18/1961,14:00,-1.21
9/18/1961,15:00,-0.71
9/18/1961,16:00,0.09
9/18/1961,17:00,0.99
9/18/1961,18:00,1.89
9/18/1961,19:00,2.39
9/18/1961,20:00,2.39
9/18/1961,21:00,2.09
9/18/1961,22:00,1.49
9/18/1961,23:00,0.59
9/19/1961,0:00,-0.41
9/19/1961,1:00,-1.11
9/19/1961,2:00,-1.41
9/19/1961,3:00,-1.21
9/19/1961,4:00,-0.81
