Date,Time (GMT),Verified (ft)
7/21/2020,18:00,-1.37
7/21/2020,18:06,-1.46
7/21/2020,18:12,-1.54
7/21/2020,18:18,-1.63
7/21/2020,18:24,-1.71
7/21/2020,18:30,-1.81
7/21/2020,18:36,-1.87
7/21/2020,18:42,-2.01
7/21/2020,18:48,-2.07
7/21/2020,18:54,-2.08
7/21/2020,19:00,-2.13
7/21/2020,19:06,-2.14
7/21/2020,19:12,-2.16
7/21/2020,19:18,-2.19
7/21/2020,19:24,-2.2
7/21/2020,19:30,-2.17
7/21/2020,19:36,-2.16
7/21/2020,19:42,-2.11
7/21/2020,19:48,-2.12
7/21/2020,19:54,-2.14
7/21/2020,20:00,-2.12
7/21/2020,20:06,-2.08
7/21/2020,20:12,-2.01
7/21/2020,20:18,-1.95
7/21/2020,20:24,-1.86
7/21/2020,20:30,-1.81
7/21/2020,20:36,-1.75
7/21/2020,20:42,-1.69
7/21/2020,20:48,-1.62
7/21/2020,20:54,-1.51
7/21/2020,21:00,-1.42
7/21/2020,21:06,-1.34
7/21/2020,21:12,-1.27
7/21/2020,21:18,-1.18
7/21/2020,21:24,-1.07
7/21/2020,21:30,-1
7/21/2020,21:36,-0.91
7/21/2020,21:42,-0.83
7/21/2020,21:48,-0.72
7/21/2020,21:54,-0.62
7/21/2020,22:00,-0.51
7/21/2020,22:06,-0.42
7/21/2020,22:12,-0.28
7/21/2020,22:18,-0.16
7/21/2020,22:24,-0.04
7/21/2020,22:30,0.06
7/21/2020,22:36,0.19
7/21/2020,22:42,0.3
7/21/2020,22:48,0.48
7/21/2020,22:54,0.6
7/21/2020,23:00,0.73
7/21/2020,23:06,0.86
7/21/2020,23:12,1
7/21/2020,23:18,1.12
7/21/2020,23:24,1.23
7/21/2020,23:30,1.36
7/21/2020,23:36,1.39
7/21/2020,23:42,1.56
7/21/2020,23:48,1.66
7/21/2020,23:54,1.93
7/22/2020,0:00,2.03
7/22/2020,0:06,2.11
7/22/2020,0:12,2.23
7/22/2020,0:18,2.34
7/22/2020,0:24,2.47
7/22/2020,0:30,2.58
7/22/2020,0:36,2.67
7/22/2020,0:42,2.75
7/22/2020,0:48,2.83
7/22/2020,0:54,2.88
7/22/2020,1:00,2.96
7/22/2020,1:06,3.02
7/22/2020,1:12,3.11
7/22/2020,1:18,3.17
7/22/2020,1:24,3.21
7/22/2020,1:30,3.25
7/22/2020,1:36,3.26
7/22/2020,1:42,3.32
7/22/2020,1:48,3.33
7/22/2020,1:54,3.35
7/22/2020,2:00,3.35
7/22/2020,2:06,3.39
7/22/2020,2:12,3.37
7/22/2020,2:18,3.34
7/22/2020,2:24,3.34
7/22/2020,2:30,3.32
7/22/2020,2:36,3.31
7/22/2020,2:42,3.29
7/22/2020,2:48,3.25
7/22/2020,2:54,3.22
7/22/2020,3:00,3.17
7/22/2020,3:06,3.11
7/22/2020,3:12,3.05
7/22/2020,3:18,2.97
7/22/2020,3:24,2.89
7/22/2020,3:30,2.87
7/22/2020,3:36,2.79
7/22/2020,3:42,2.71
7/22/2020,3:48,2.63
7/22/2020,3:54,2.48
7/22/2020,4:00,2.41
7/22/2020,4:06,2.27
7/22/2020,4:12,2.16
7/22/2020,4:18,2.08
7/22/2020,4:24,2.03
7/22/2020,4:30,2
7/22/2020,4:36,1.94
7/22/2020,4:42,1.72
7/22/2020,4:48,1.49
7/22/2020,4:54,1.29
7/22/2020,5:00,1.13
7/22/2020,5:06,0.99
7/22/2020,5:12,0.92
7/22/2020,5:18,0.8
7/22/2020,5:24,0.74
7/22/2020,5:30,0.64
7/22/2020,5:36,0.53
7/22/2020,5:42,0.31
7/22/2020,5:48,0.17
7/22/2020,5:54,0
7/22/2020,6:00,-0.16
7/22/2020,6:06,-0.31
7/22/2020,6:12,-0.47
7/22/2020,6:18,-0.56
7/22/2020,6:24,-0.68
7/22/2020,6:30,-0.74
7/22/2020,6:36,-0.85
7/22/2020,6:42,-0.93
7/22/2020,6:48,-1
7/22/2020,6:54,-1.14
7/22/2020,7:00,-1.25
7/22/2020,7:06,-1.36
7/22/2020,7:12,-1.48
7/22/2020,7:18,-1.58
7/22/2020,7:24,-1.67
7/22/2020,7:30,-1.76
7/22/2020,7:36,-1.87
7/22/2020,7:42,-1.85
7/22/2020,7:48,-1.86
7/22/2020,7:54,-1.94
7/22/2020,8:00,-1.97
7/22/2020,8:06,-2.03
7/22/2020,8:12,-2.05
7/22/2020,8:18,-2.06
7/22/2020,8:24,-2.07
7/22/2020,8:30,-2.07
7/22/2020,8:36,-2.1
7/22/2020,8:42,-2.06
7/22/2020,8:48,-2.03
7/22/2020,8:54,-2.03
7/22/2020,9:00,-1.94
7/22/2020,9:06,-1.92
7/22/2020,9:12,-1.84
7/22/2020,9:18,-1.79
7/22/2020,9:24,-1.71
7/22/2020,9:30,-1.7
7/22/2020,9:36,-1.63
7/22/2020,9:42,-1.62
7/22/2020,9:48,-1.54
7/22/2020,9:54,-1.49
7/22/2020,10:00,-1.43
7/22/2020,10:06,-1.41
7/22/2020,10:12,-1.27
7/22/2020,10:18,-1.21
7/22/2020,10:24,-1.13
7/22/2020,10:30,-1.02
7/22/2020,10:36,-0.99
7/22/2020,10:42,-0.89
7/22/2020,10:48,-0.78
7/22/2020,10:54,-0.66
7/22/2020,11:00,-0.58
7/22/2020,11:06,-0.48
7/22/2020,11:12,-0.33
7/22/2020,11:18,-0.25
7/22/2020,11:24,-0.13
7/22/2020,11:30,-0.07
7/22/2020,11:36,0.06
7/22/2020,11:42,0.16
7/22/2020,11:48,0.26
7/22/2020,11:54,0.35
7/22/2020,12:00,0.46
7/22/2020,12:06,0.58
7/22/2020,12:12,0.63
7/22/2020,12:18,0.79
7/22/2020,12:24,0.87
7/22/2020,12:30,0.92
7/22/2020,12:36,1
7/22/2020,12:42,1.1
7/22/2020,12:48,1.17
7/22/2020,12:54,1.31
7/22/2020,13:00,1.38
7/22/2020,13:06,1.45
7/22/2020,13:12,1.51
7/22/2020,13:18,1.53
7/22/2020,13:24,1.6
7/22/2020,13:30,1.65
7/22/2020,13:36,1.68
7/22/2020,13:42,1.71
7/22/2020,13:48,1.78
7/22/2020,13:54,1.83
7/22/2020,14:00,1.85
7/22/2020,14:06,1.9
7/22/2020,14:12,1.93
7/22/2020,14:18,1.97
7/22/2020,14:24,1.92
7/22/2020,14:30,1.98
7/22/2020,14:36,2.01
7/22/2020,14:42,2.03
