Date,Time (GMT),Verified (ft)
8/31/1999,18:18,3.01
8/31/1999,18:24,2.86
8/31/1999,18:30,2.77
8/31/1999,18:36,2.72
8/31/1999,18:42,2.7
8/31/1999,18:48,2.65
8/31/1999,18:54,2.61
8/31/1999,19:00,2.45
8/31/1999,19:06,2.34
8/31/1999,19:12,2.28
8/31/1999,19:18,2.15
8/31/1999,19:24,2.04
8/31/1999,19:30,1.95
8/31/1999,19:36,1.89
8/31/1999,19:42,1.75
8/31/1999,19:48,1.6
8/31/1999,19:54,1.48
8/31/1999,20:00,1.36
8/31/1999,20:06,1.27
8/31/1999,20:12,1.19
8/31/1999,20:18,1.08
8/31/1999,20:24,0.96
8/31/1999,20:30,0.86
8/31/1999,20:36,0.73
8/31/1999,20:42,0.57
8/31/1999,20:48,0.44
8/31/1999,20:54,0.36
8/31/1999,21:00,0.3
8/31/1999,21:06,0.23
8/31/1999,21:12,0.2
8/31/1999,21:18,0.15
8/31/1999,21:24,0.04
8/31/1999,21:30,-0.05
8/31/1999,21:36,-0.08
8/31/1999,21:42,-0.16
8/31/1999,21:48,-0.3
8/31/1999,21:54,-0.33
8/31/1999,22:00,-0.37
8/31/1999,22:06,-0.35
8/31/1999,22:12,-0.42
8/31/1999,22:18,-0.4
8/31/1999,22:24,-0.53
8/31/1999,22:30,-0.53
8/31/1999,22:36,-0.58
8/31/1999,22:42,-0.57
8/31/1999,22:48,-0.53
8/31/1999,22:54,-0.57
8/31/1999,23:00,-0.58
8/31/1999,23:06,-0.52
8/31/1999,23:12,-0.57
8/31/1999,23:18,-0.54
8/31/1999,23:24,-0.53
8/31/1999,23:30,-0.55
8/31/1999,23:36,-0.55
8/31/1999,23:42,-0.51
8/31/1999,23:48,-0.5
8/31/1999,23:54,-0.43
9/1/1999,0:00,-0.4
9/1/1999,0:06,-0.28
9/1/1999,0:12,-0.31
9/1/1999,0:18,-0.25
9/1/1999,0:24,-0.23
9/1/1999,0:30,-0.17
9/1/1999,0:36,-0.04
9/1/1999,0:42,0.01
9/1/1999,0:48,0.11
9/1/1999,0:54,0.19
9/1/1999,1:00,0.28
9/1/1999,1:06,0.31
9/1/1999,1:12,0.38
9/1/1999,1:18,0.5
9/1/1999,1:24,0.63
9/1/1999,1:30,0.79
9/1/1999,1:36,0.81
9/1/1999,1:42,0.9
9/1/1999,1:48,1.02
9/1/1999,1:54,1.08
9/1/1999,2:00,1.18
9/1/1999,2:06,1.25
9/1/1999,2:12,1.32
9/1/1999,2:18,1.41
9/1/1999,2:24,1.53
9/1/1999,2:30,1.63
9/1/1999,2:36,1.76
9/1/1999,2:42,1.84
9/1/1999,2:48,1.97
9/1/1999,2:54,2.06
9/1/1999,3:00,2.19
9/1/1999,3:06,2.28
9/1/1999,3:12,2.38
9/1/1999,3:18,2.44
9/1/1999,3:24,2.5
9/1/1999,3:30,2.51
9/1/1999,3:36,2.65
9/1/1999,3:42,2.75
9/1/1999,3:48,2.81
9/1/1999,3:54,2.86
9/1/1999,4:00,2.92
9/1/1999,4:06,2.96
9/1/1999,4:12,3
9/1/1999,4:18,3.03
9/1/1999,4:24,3.05
9/1/1999,4:30,3.07
9/1/1999,4:36,3.14
9/1/1999,4:42,3.17
9/1/1999,4:48,3.19
9/1/1999,4:54,3.25
9/1/1999,5:00,3.26
9/1/1999,5:06,3.25
9/1/1999,5:12,3.24
9/1/1999,5:18,3.25
9/1/1999,5:24,3.23
9/1/1999,5:30,3.17
9/1/1999,5:36,3.16
9/1/1999,5:42,3.13
9/1/1999,5:48,3.13
9/1/1999,5:54,3.17
9/1/1999,6:00,3.15
9/1/1999,6:06,3.06
9/1/1999,6:12,2.98
9/1/1999,6:18,2.92
9/1/1999,6:24,2.86
9/1/1999,6:30,2.78
9/1/1999,6:36,2.72
9/1/1999,6:42,2.63
9/1/1999,6:48,2.55
9/1/1999,6:54,2.53
9/1/1999,7:00,2.44
9/1/1999,7:06,2.35
9/1/1999,7:12,2.25
9/1/1999,7:18,2.15
9/1/1999,7:24,2.04
9/1/1999,7:30,1.94
9/1/1999,7:36,1.83
9/1/1999,7:42,1.77
9/1/1999,7:48,1.67
9/1/1999,7:54,1.58
9/1/1999,8:00,1.46
9/1/1999,8:06,1.38
9/1/1999,8:12,1.27
9/1/1999,8:18,1.16
9/1/1999,8:24,1.02
9/1/1999,8:30,0.89
9/1/1999,8:36,0.77
9/1/1999,8:42,0.68
9/1/1999,8:48,0.57
9/1/1999,8:54,0.44
9/1/1999,9:00,0.35
9/1/1999,9:06,0.25
9/1/1999,9:12,0.15
9/1/1999,9:18,0
9/1/1999,9:24,-0.09
9/1/1999,9:30,-0.22
9/1/1999,9:36,-0.3
9/1/1999,9:42,-0.35
9/1/1999,9:48,-0.42
9/1/1999,9:54,-0.49
9/1/1999,10:00,-0.55
9/1/1999,10:06,-0.64
9/1/1999,10:12,-0.68
9/1/1999,10:18,-0.76
9/1/1999,10:24,-0.78
9/1/1999,10:30,-0.86
9/1/1999,10:36,-0.97
9/1/1999,10:42,-0.97
9/1/1999,10:48,-1.02
9/1/1999,10:54,-1.03
9/1/1999,11:00,-1.02
9/1/1999,11:06,-1
9/1/1999,11:12,-1.03
9/1/1999,11:18,-1.02
9/1/1999,11:24,-0.96
