Date,Time (GMT),Verified (ft)
9/22/1992,11:00,0.67
9/22/1992,12:00,-0.19
9/22/1992,13:00,-1.17
9/22/1992,14:00,-1.97
9/22/1992,15:00,-2.19
9/22/1992,16:00,-1.93
9/22/1992,17:00,-1.3
9/22/1992,18:00,-0.35
9/22/1992,19:00,0.68
9/22/1992,20:00,1.68
9/22/1992,21:00,2.25
9/22/1992,22:00,2.37
9/22/1992,23:00,1.92
9/23/1992,0:00,1.06
9/23/1992,1:00,-0.16
9/23/1992,2:00,-1.42
9/23/1992,3:00,-2.06
9/23/1992,4:00,-2.56
9/23/1992,5:00,-2.46
9/23/1992,6:00,-1.81
9/23/1992,7:00,-0.85
9/23/1992,8:00,0.25
9/23/1992,9:00,1.06
9/23/1992,10:00,1.41
9/23/1992,11:00,1.31
9/23/1992,12:00,0.79
9/23/1992,13:00,-0.29
9/23/1992,14:00,-1.44
9/23/1992,15:00,-2.25
9/23/1992,16:00,-2.41
9/23/1992,17:00,-1.99
9/23/1992,18:00,-1.19
9/23/1992,19:00,-0.12
9/23/1992,20:00,1.14
9/23/1992,21:00,2.26
9/23/1992,22:00,2.85
9/23/1992,23:00,3.03
9/24/1992,0:00,2.7
9/24/1992,1:00,1.72
9/24/1992,2:00,0.57
9/24/1992,3:00,-0.75
9/24/1992,4:00,-1.74
9/24/1992,5:00,-1.99
9/24/1992,6:00,-1.65
9/24/1992,7:00,-0.83
9/24/1992,8:00,0.32
9/24/1992,9:00,1.56
9/24/1992,10:00,2.3
9/24/1992,11:00,2.75
9/24/1992,12:00,2.8
9/24/1992,13:00,2.37
9/24/1992,14:00,1.33
9/24/1992,15:00,0.32
9/24/1992,16:00,-0.51
9/24/1992,17:00,-1.05
9/24/1992,18:00,-0.94
9/24/1992,19:00,-0.46
9/24/1992,20:00,0.7
9/24/1992,21:00,1.89
9/24/1992,22:00,3.03
9/24/1992,23:00,3.76
9/25/1992,0:00,4
9/25/1992,1:00,3.49
9/25/1992,2:00,2.69
9/25/1992,3:00,1.48
9/25/1992,4:00,0.26
9/25/1992,5:00,-0.62
9/25/1992,6:00,-0.86
9/25/1992,7:00,-0.64
9/25/1992,8:00,0.22
9/25/1992,9:00,1.37
9/25/1992,10:00,2.57
9/25/1992,11:00,3.48
9/25/1992,12:00,3.96
9/25/1992,13:00,3.87
9/25/1992,14:00,3.2
9/25/1992,15:00,2
9/25/1992,16:00,0.78
9/25/1992,17:00,-0.43
9/25/1992,18:00,-0.92
9/25/1992,19:00,-0.73
9/25/1992,20:00,-0.04
9/25/1992,21:00,1.17
9/25/1992,22:00,2.57
9/25/1992,23:00,3.73
9/26/1992,0:00,4.42
9/26/1992,1:00,4.5
9/26/1992,2:00,3.72
9/26/1992,3:00,2.34
9/26/1992,4:00,1.07
9/26/1992,5:00,-0.37
9/26/1992,6:00,-1.38
9/26/1992,7:00,-1.74
9/26/1992,8:00,-1.36
9/26/1992,9:00,-0.45
9/26/1992,10:00,0.73
9/26/1992,11:00,1.86
9/26/1992,12:00,2.75
9/26/1992,13:00,3.12
9/26/1992,14:00,2.86
9/26/1992,15:00,1.89
9/26/1992,16:00,0.5
9/26/1992,17:00,-1.06
9/26/1992,18:00,-2.33
9/26/1992,19:00,-2.83
9/26/1992,20:00,-2.43
9/26/1992,21:00,-1.67
9/26/1992,22:00,-0.45
9/26/1992,23:00,0.87
9/27/1992,0:00,1.93
9/27/1992,1:00,2.48
9/27/1992,2:00,2.35
9/27/1992,3:00,1.64
9/27/1992,4:00,0.47
9/27/1992,5:00,-0.95
9/27/1992,6:00,-2.34
9/27/1992,7:00,-3.16
9/27/1992,8:00,-2.99
9/27/1992,9:00,-2.22
9/27/1992,10:00,-1
9/27/1992,11:00,0.37
9/27/1992,12:00,1.72
9/27/1992,13:00,2.55
9/27/1992,14:00,2.84
9/27/1992,15:00,2.38
9/27/1992,16:00,1.43
9/27/1992,17:00,0
9/27/1992,18:00,-1.51
9/27/1992,19:00,-2.61
9/27/1992,20:00,-3.02
9/27/1992,21:00,-2.54
9/27/1992,22:00,-1.72
9/27/1992,23:00,-0.56
9/28/1992,0:00,0.69
9/28/1992,1:00,1.59
9/28/1992,2:00,1.99
9/28/1992,3:00,1.84
9/28/1992,4:00,1.13
9/28/1992,5:00,-0.04
9/28/1992,6:00,-1.4
9/28/1992,7:00,-2.6
9/28/1992,8:00,-3.12
9/28/1992,9:00,-2.75
9/28/1992,10:00,-1.98
9/28/1992,11:00,-0.75
9/28/1992,12:00,0.68
9/28/1992,13:00,1.95
9/28/1992,14:00,2.66
9/28/1992,15:00,2.71
9/28/1992,16:00,2.17
9/28/1992,17:00,1.17
9/28/1992,18:00,-0.21
9/28/1992,19:00,-1.61
9/28/1992,20:00,-2.6
9/28/1992,21:00,-2.86
9/28/1992,22:00,-2.43
9/28/1992,23:00,-1.42
9/29/1992,0:00,-0.36
9/29/1992,1:00,0.81
9/29/1992,2:00,1.57
9/29/1992,3:00,1.94
9/29/1992,4:00,1.7
9/29/1992,5:00,0.81
9/29/1992,6:00,-0.29
9/29/1992,7:00,-1.71
9/29/1992,8:00,-2.59
9/29/1992,9:00,-2.81
9/29/1992,10:00,-2.27
9/29/1992,11:00,-1.35
9/29/1992,12:00,-0.14
9/29/1992,13:00,1.3
9/29/1992,14:00,2.2
9/29/1992,15:00,2.59
9/29/1992,16:00,2.38
9/29/1992,17:00,1.66
9/29/1992,18:00,0.64
9/29/1992,19:00,-0.58
9/29/1992,20:00,-1.87
9/29/1992,21:00,-2.5
9/29/1992,22:00,-2.59
9/29/1992,23:00,-2.15
9/30/1992,0:00,-1.34
9/30/1992,1:00,-0.38
9/30/1992,2:00,0.68
9/30/1992,3:00,1.37
9/30/1992,4:00,1.62
9/30/1992,5:00,1.2
9/30/1992,6:00,0.47
9/30/1992,7:00,-0.56
9/30/1992,8:00,-1.57
9/30/1992,9:00,-2.27
9/30/1992,10:00,-2.44
9/30/1992,11:00,-1.98
9/30/1992,12:00,-1.18
9/30/1992,13:00,-0.04
9/30/1992,14:00,1.15
9/30/1992,15:00,1.88
9/30/1992,16:00,2.24
9/30/1992,17:00,2.13
9/30/1992,18:00,1.51
9/30/1992,19:00,0.59
9/30/1992,20:00,-0.71
9/30/1992,21:00,-1.78
9/30/1992,22:00,-2.39
9/30/1992,23:00,-2.45
10/1/1992,0:00,-2.04
10/1/1992,1:00,-1.29
10/1/1992,2:00,-0.38
10/1/1992,3:00,0.4
10/1/1992,4:00,0.98
10/1/1992,5:00,1.2
10/1/1992,6:00,0.93
10/1/1992,7:00,0.28
10/1/1992,8:00,-0.53
10/1/1992,9:00,-1.59
10/1/1992,10:00,-2.28
10/1/1992,11:00,-2.21
10/1/1992,12:00,-1.9
10/1/1992,13:00,-1.08
10/1/1992,14:00,-0.01
10/1/1992,15:00,0.95
10/1/1992,16:00,1.67
10/1/1992,17:00,2.02
10/1/1992,18:00,1.85
10/1/1992,19:00,1.32
10/1/1992,20:00,0.32
10/1/1992,21:00,-0.79
10/1/1992,22:00,-1.81
10/1/1992,23:00,-2.33
10/2/1992,0:00,-2.41
10/2/1992,1:00,-2.05
10/2/1992,2:00,-1.23
10/2/1992,3:00,-0.33
10/2/1992,4:00,0.35
10/2/1992,5:00,0.71
10/2/1992,6:00,0.76
10/2/1992,7:00,0.39
10/2/1992,8:00,-0.18
10/2/1992,9:00,-0.97
10/2/1992,10:00,-1.71
10/2/1992,11:00,-2.13
10/2/1992,12:00,-2.11
10/2/1992,13:00,-1.64
10/2/1992,14:00,-0.9
10/2/1992,15:00,0.04
10/2/1992,16:00,0.99
10/2/1992,17:00,1.57
10/2/1992,18:00,1.81
10/2/1992,19:00,1.49
10/2/1992,20:00,0.96
10/2/1992,21:00,0.06
10/2/1992,22:00,-0.96
10/2/1992,23:00,-1.73
10/3/1992,0:00,-2.34
10/3/1992,1:00,-2.51
10/3/1992,2:00,-2.11
10/3/1992,3:00,-1.51
10/3/1992,4:00,-0.81
10/3/1992,5:00,-0.34
10/3/1992,6:00,-0.02
10/3/1992,7:00,-0.01
10/3/1992,8:00,-0.23
10/3/1992,9:00,-0.86
10/3/1992,10:00,-1.7
10/3/1992,11:00,-2.35
10/3/1992,12:00,-2.72
10/3/1992,13:00,-2.68
10/3/1992,14:00,-2.32
10/3/1992,15:00,-1.64
10/3/1992,16:00,-0.73
10/3/1992,17:00,0.08
10/3/1992,18:00,0.69
10/3/1992,19:00,0.9
10/3/1992,20:00,0.66
10/3/1992,21:00,0.18
10/3/1992,22:00,-0.55
10/3/1992,23:00,-1.34
